file_id,p2p|structure_distance,p2p|psnr_unedit_part,p2p|lpips_unedit_part,p2p|mse_unedit_part,p2p|ssim_unedit_part,p2p|clip_similarity_source_image,p2p|clip_similarity_target_image,p2p|clip_similarity_target_image_edit_part
000000000013,0.0090729,25.45027732849121,0.04471110552549362,0.0028508359100669622,0.8910131454467773,20.339035034179688,22.17343521118164,22.9254207611084
000000000014,0.0048284577,32.8354606628418,0.054407887160778046,0.0005205399938859046,0.9548841714859009,19.275192260742188,19.184823989868164,20.310026168823242
000000000015,0.012381761,32.47233963012695,0.042615555226802826,0.000565933994948864,0.9481198787689209,20.643091201782227,21.990732192993164,26.09771156311035
000000000016,0.009094363,26.29060173034668,0.07343802601099014,0.0023493068292737007,0.8920958042144775,20.585269927978516,22.190195083618164,24.693302154541016
000000000017,0.052494135,nan,nan,nan,nan,19.271745681762695,21.228761672973633,21.228761672973633
000000000018,0.010967285,26.984031677246094,0.07220541685819626,0.002002611756324768,0.8891428112983704,26.482141494750977,22.90561294555664,19.09008026123047
000000000019,0.069190614,23.048946380615234,0.11512568593025208,0.004955702926963568,0.7270122766494751,28.511247634887695,25.435089111328125,23.2198486328125
000000000020,0.013186853,27.111618041992188,0.046696119010448456,0.0019446349469944835,0.8900480270385742,24.681116104125977,28.932022094726562,25.016454696655273
000000000021,0.0139791295,27.41934585571289,0.061271462589502335,0.0018116120481863618,0.9222375154495239,28.460180282592773,28.624221801757812,25.220304489135742
000000000022,0.01660168,17.016681671142578,0.1452684998512268,0.019876129925251007,0.644681453704834,23.680631637573242,27.05988311767578,15.230494499206543
000000000023,0.023042236,26.357460021972656,0.07635699212551117,0.0023134162183851004,0.6989434361457825,25.0826473236084,28.258743286132812,26.35938835144043
000000000024,0.027510567,23.022592544555664,0.12153793126344681,0.004985867068171501,0.6254522204399109,29.641422271728516,28.00697898864746,21.974960327148438
000000000025,0.07142256,25.17677116394043,0.08356419205665588,0.0030361481476575136,0.9059686064720154,22.2703857421875,21.256633758544922,23.336658477783203
000000000026,0.021387167,28.138113021850586,0.07518623024225235,0.0015352839836850762,0.8991453051567078,26.108795166015625,29.669307708740234,27.21105194091797
000000000027,0.011626889,23.56597137451172,0.11577411741018295,0.004399494733661413,0.6206640601158142,18.639850616455078,19.87740135192871,21.572479248046875
000000000028,0.0061988607,nan,nan,nan,nan,25.335758209228516,26.730695724487305,26.730695724487305
000000000029,0.01414214,27.790536880493164,0.06098050996661186,0.001663206610828638,0.882387101650238,32.500179290771484,28.40652084350586,26.74596405029297
000000000030,0.0455119,19.84042739868164,0.08964379131793976,0.010374259203672409,0.6436204314231873,26.623201370239258,23.839736938476562,19.692989349365234
000000000031,0.04497146,32.477787017822266,0.06941068172454834,0.0005652251420542598,0.9335630536079407,23.1289005279541,26.964139938354492,27.12926483154297
000000000032,0.010452102,23.271968841552734,0.07034094631671906,0.004707637708634138,0.8326490521430969,21.087308883666992,22.89546775817871,22.333166122436523
000000000033,0.003566126,28.038890838623047,0.03375007212162018,0.0015707636484876275,0.9427246451377869,34.052799224853516,31.879737854003906,23.898832321166992
000000000034,0.035715494,nan,nan,nan,nan,24.30388069152832,31.962276458740234,31.962276458740234
000000000035,0.06349901,nan,nan,nan,nan,24.4762020111084,24.56555938720703,24.56555938720703
000000000036,0.0076367296,27.788469314575195,0.03162810206413269,0.0016639987006783485,0.9150595664978027,14.117507934570312,14.080049514770508,15.482423782348633
000000000037,0.010220047,22.38443374633789,0.10098376125097275,0.005775058176368475,0.6577333211898804,23.927152633666992,22.603750228881836,17.909778594970703
000000000038,0.0021128785,27.451629638671875,0.03961057588458061,0.0017981957644224167,0.8538738489151001,27.357187271118164,27.22079849243164,15.584522247314453
000000000039,0.041194517,22.028274536132812,0.06170808523893356,0.006268626544624567,0.7836127877235413,25.40033531188965,24.898082733154297,27.57483673095703
000000000040,0.016523674,37.23763656616211,0.030919266864657402,0.00018890196224674582,0.9694299101829529,27.685304641723633,28.52874183654785,27.263486862182617
000000000041,0.02267129,31.38194465637207,0.0099870003759861,0.0007274537347257137,0.9451863765716553,23.779436111450195,27.30318832397461,24.510244369506836
000000000042,0.015752513,25.81526756286621,0.13093112409114838,0.002621036721393466,0.8502030968666077,24.569311141967773,28.240352630615234,21.1691951751709
000000000043,0.0132162655,28.00071907043457,0.04558820277452469,0.001584631041623652,0.8506933450698853,25.95311164855957,26.90303611755371,21.826583862304688
000000000044,0.07571487,27.741994857788086,0.024050157517194748,0.0016819010488688946,0.9102965593338013,27.545970916748047,27.475791931152344,26.03671646118164
000000000045,0.0032553957,26.80887222290039,0.07024405151605606,0.002085031708702445,0.8659464120864868,28.594266891479492,28.760921478271484,20.921844482421875
000000000046,0.0056432113,nan,nan,nan,nan,25.125452041625977,23.213695526123047,23.213695526123047
000000000047,0.059819333,22.62204933166504,0.048479292541742325,0.005467578768730164,0.8805021643638611,27.917919158935547,20.325828552246094,19.09613037109375
000000000048,0.009744417,39.32590103149414,0.011455871164798737,0.00011679119052132592,0.9893867373466492,23.023670196533203,24.43756103515625,23.148900985717773
000000000049,0.0069265347,25.91908073425293,0.08624442666769028,0.0025591275189071894,0.8629176616668701,21.9564208984375,25.52608299255371,29.931222915649414
000000000050,0.02912219,26.78326416015625,0.12114197760820389,0.002097362419590354,0.8707626461982727,19.0363826751709,29.057350158691406,23.44810676574707
000000000051,0.030671667,22.139049530029297,0.047729428857564926,0.006110756192356348,0.8680621385574341,28.493244171142578,29.08258056640625,25.278484344482422
000000000052,0.019481886,59.97693634033203,0.007116241846233606,1.0053241794594214e-06,0.998666524887085,24.904497146606445,17.573461532592773,17.91987419128418
000000000053,0.038003936,27.478689193725586,0.04837067425251007,0.0017870260635390878,0.7376987934112549,19.496124267578125,22.23741340637207,18.470043182373047
000000000054,0.0070929253,23.728303909301758,0.07380984723567963,0.004238084424287081,0.8032174110412598,22.444194793701172,22.396867752075195,17.978517532348633
000000000055,0.021185009,nan,nan,nan,nan,30.73893165588379,28.768280029296875,28.768280029296875
000000000056,0.013594687,24.281476974487305,0.03543216735124588,0.0037312328349798918,0.7731447815895081,29.572147369384766,23.433467864990234,16.895309448242188
000000000057,0.0056073526,nan,nan,nan,nan,24.982816696166992,21.94096565246582,21.94096565246582
000000000058,0.010848714,22.775720596313477,0.13238999247550964,0.005277495831251144,0.46322116255760193,25.509838104248047,25.29376983642578,18.051671981811523
000000000059,0.006890097,25.059078216552734,0.05554693937301636,0.003119551343843341,0.8973692655563354,24.71841049194336,21.331449508666992,22.67176628112793
000000000060,0.015566269,31.957429885864258,0.02051287144422531,0.0006371723138727248,0.9487974643707275,26.35832977294922,25.559350967407227,24.45206069946289
000000000061,0.012732429,nan,nan,nan,nan,27.287006378173828,25.40660858154297,25.40660858154297
000000000062,0.017864902,26.325170516967773,0.07682882249355316,0.0023306813091039658,0.8790373206138611,26.45344352722168,26.258569717407227,14.086580276489258
000000000063,0.0040457705,33.31614303588867,0.026956915855407715,0.00046599950292147696,0.9682026505470276,22.140480041503906,23.502864837646484,21.411422729492188
000000000064,0.02912461,20.69439697265625,0.11349110305309296,0.008522364310920238,0.5677894949913025,25.62158203125,29.514083862304688,21.805265426635742
000000000065,0.010557995,25.738431930541992,0.12358567863702774,0.0026678207796067,0.8623365163803101,23.795297622680664,23.330108642578125,16.577178955078125
000000000066,0.0078038257,nan,nan,nan,nan,29.63170051574707,29.736536026000977,29.736536026000977
000000000067,0.03425464,25.909944534301758,0.06442609429359436,0.0025645168498158455,0.8639625310897827,24.653526306152344,26.94959259033203,19.077247619628906
000000000068,0.010176505,30.804872512817383,0.05001422017812729,0.0008308307733386755,0.9171206951141357,29.354536056518555,30.166446685791016,23.539072036743164
000000000069,0.03306184,35.35049819946289,0.007372897118330002,0.0002917090605478734,0.9869914650917053,21.05634880065918,22.590608596801758,22.933658599853516
000000000070,0.0021735327,nan,nan,nan,nan,27.19322967529297,26.908782958984375,26.908782958984375
000000000071,0.013032927,32.405860900878906,0.01571795344352722,0.0005746636888943613,0.9919407963752747,26.349061965942383,25.5342960357666,26.305747985839844
000000000072,0.009450767,34.37700271606445,0.021583467721939087,0.0003650057187769562,0.9910278916358948,22.445838928222656,26.381694793701172,26.895708084106445
000000000073,0.004093993,34.7131462097168,0.01640227809548378,0.0003378199180588126,0.9707605242729187,24.19362449645996,23.522991180419922,23.30950164794922
000000000074,0.008440685,27.49057388305664,0.027597574517130852,0.0017821429064497352,0.865911602973938,22.42241859436035,22.09839630126953,22.378276824951172
000000000075,0.04514174,24.980243682861328,0.020733987912535667,0.0031766947358846664,0.9585626721382141,21.818456649780273,17.509735107421875,19.892709732055664
000000000076,0.014979264,24.976425170898438,0.06764436513185501,0.003179489402100444,0.865609884262085,24.919851303100586,25.04094886779785,22.45708656311035
000000000077,0.017074035,22.329370498657227,0.11120790243148804,0.005848748609423637,0.6151784658432007,31.3817138671875,30.15035057067871,16.89858055114746
000000000078,0.03350934,28.878145217895508,0.048433031886816025,0.0012947488576173782,0.8388391137123108,21.07374382019043,23.352636337280273,22.235233306884766
000000000079,0.009234935,nan,nan,nan,nan,25.22629165649414,24.415864944458008,24.415864944458008
000000000080,0.014906312,35.7634391784668,0.005698835011571646,0.00026525030261836946,0.9936953783035278,31.387731552124023,29.726228713989258,25.710954666137695
000000000081,0.009836541,21.9920654296875,0.13015006482601166,0.006321111228317022,0.694503128528595,26.961254119873047,24.286867141723633,18.92019271850586
000000000082,0.008266745,27.469022750854492,0.05145309492945671,0.0017910083988681436,0.7962138652801514,28.700342178344727,28.00695037841797,21.42462921142578
000000000083,0.002318957,30.607418060302734,0.05855158716440201,0.0008694767602719367,0.977165937423706,33.71208953857422,28.89837074279785,22.719345092773438
000000000084,0.0033820043,28.30706214904785,0.09834110736846924,0.0014767047250643373,0.9402486085891724,28.826284408569336,29.50432014465332,26.39275550842285
000000000085,0.001577478,37.9180793762207,0.003224763087928295,0.00016150723968166858,0.9950934052467346,27.56904411315918,23.443050384521484,25.650333404541016
000000000086,0.016918251,27.90684700012207,0.06034247577190399,0.001619254588149488,0.973724365234375,24.593523025512695,24.002002716064453,20.99221420288086
000000000087,0.0062169544,26.05315589904785,0.06463206559419632,0.0024813294876366854,0.9071666598320007,23.996959686279297,22.689064025878906,18.46833038330078
000000000088,0.01853907,20.645435333251953,0.11107274889945984,0.00861898809671402,0.4312429428100586,26.808319091796875,25.980525970458984,10.835891723632812
000000000089,0.042659063,29.96552085876465,0.04789004474878311,0.0010079705389216542,0.9553537368774414,25.456035614013672,27.69840431213379,18.62329864501953
000000000090,0.0019665894,45.763675689697266,0.007400832138955593,2.6523577616899274e-05,0.9991021752357483,23.732486724853516,24.00271987915039,25.35457992553711
000000000091,0.009859265,20.65921974182129,0.10364172607660294,0.008591677993535995,0.6678850054740906,26.50497055053711,24.480571746826172,16.75067710876465
000000000092,0.044376947,20.659963607788086,0.17028334736824036,0.008590209297835827,0.7144914865493774,26.74294090270996,28.710996627807617,18.513633728027344
000000000093,0.03588851,34.41006088256836,0.015198878012597561,0.00036223779898136854,0.981671929359436,23.494314193725586,22.790925979614258,20.14861488342285
000000000094,0.08956033,27.097030639648438,0.055611975491046906,0.0019511777209118009,0.8675723671913147,28.773391723632812,21.757667541503906,21.36311912536621
000000000095,0.0156215895,24.38762092590332,0.11545738577842712,0.0036411441396921873,0.7268903255462646,30.430660247802734,27.245765686035156,17.3945369720459
000000000096,0.017915582,nan,nan,nan,nan,23.27785873413086,21.751981735229492,21.751981735229492
000000000097,0.03440371,22.587024688720703,0.04788745567202568,0.005511850118637085,0.7862610220909119,28.17269515991211,26.778018951416016,23.368608474731445
000000000098,0.0033544449,37.42280197143555,0.008809627033770084,0.0001810171379474923,0.98216712474823,27.84758758544922,23.593902587890625,23.530569076538086
000000000099,0.0172915,22.431156158447266,0.20106075704097748,0.005713263060897589,0.627308189868927,24.722347259521484,26.561302185058594,19.09098243713379
000000000100,0.011310418,35.29750061035156,0.015998413786292076,0.0002952907816506922,0.9706036448478699,29.249595642089844,26.60866928100586,27.380144119262695
000000000101,0.018856162,29.761512756347656,0.02806437946856022,0.0010564493713900447,0.9659861326217651,25.494796752929688,23.2386474609375,24.999977111816406
000000000102,0.00898936,31.317352294921875,0.018060844391584396,0.000738354108761996,0.9472311735153198,30.448509216308594,26.026248931884766,24.501083374023438
000000000103,0.047891535,nan,nan,nan,nan,27.49734878540039,28.328031539916992,28.328031539916992
000000000104,0.017541004,25.860454559326172,0.08804231882095337,0.0025939082261174917,0.8807070851325989,24.25406837463379,28.59695053100586,15.972244262695312
000000000105,0.015117602,17.42437744140625,0.09509371221065521,0.01809515431523323,0.5080814957618713,22.91668128967285,24.308320999145508,21.142498016357422
000000000106,0.013216732,27.834875106811523,0.09590168297290802,0.0016463125357404351,0.8829690217971802,24.948564529418945,28.924959182739258,25.246604919433594
000000000107,0.0043190974,23.1434326171875,0.06772944331169128,0.004849050659686327,0.7613609433174133,23.623401641845703,21.361536026000977,22.18833351135254
000000000108,0.010548953,nan,nan,nan,nan,19.258760452270508,27.800539016723633,27.800539016723633
000000000109,0.02057447,18.1774845123291,0.11602751165628433,0.015214280225336552,0.4630354642868042,26.42452621459961,18.71815299987793,18.049694061279297
000000000110,0.029968461,25.181201934814453,0.08104190230369568,0.0030330501031130552,0.8941148519515991,24.08847999572754,28.269573211669922,20.937402725219727
000000000111,0.029432932,33.694976806640625,0.011663253419101238,0.0004270731005817652,0.9870110154151917,22.613113403320312,17.883638381958008,17.839441299438477
000000000112,0.016620083,21.0477237701416,0.10689988732337952,0.00785647053271532,0.6477172374725342,28.90277862548828,36.74113845825195,23.394929885864258
000000000113,0.020432761,22.17781639099121,0.06642689555883408,0.006056452170014381,0.6557366251945496,26.972002029418945,25.73961639404297,26.224580764770508
000000000114,0.0039786287,nan,nan,nan,nan,20.509693145751953,15.468314170837402,15.468314170837402
000000000115,0.012616287,32.05439758300781,0.09169875085353851,0.0006231031729839742,0.9570469856262207,28.028797149658203,23.500652313232422,25.764678955078125
000000000116,0.008779158,23.141300201416016,0.05180682614445686,0.004851430654525757,0.8428117632865906,27.40742301940918,21.891910552978516,17.931137084960938
000000000117,0.019085336,27.034523010253906,0.0862642452120781,0.001979463966563344,0.9334222078323364,24.87439727783203,25.50412940979004,24.426048278808594
000000000118,0.0040123714,34.34418869018555,0.003312051994726062,0.00036777384229935706,0.9860930442810059,25.589466094970703,25.639379501342773,24.95602035522461
000000000119,0.030226825,27.67100715637207,0.062488213181495667,0.0017096182564273477,0.8831616640090942,24.594804763793945,25.89177703857422,19.896608352661133
000000000120,0.029785488,24.200450897216797,0.06767088919878006,0.0038014985620975494,0.9483678936958313,22.280731201171875,25.830629348754883,25.058273315429688
000000000121,0.0064876536,nan,nan,nan,nan,31.363523483276367,28.025388717651367,28.025388717651367
000000000122,0.19657737,13.56049919128418,0.3326915204524994,0.044050414115190506,0.6944023370742798,22.403011322021484,24.67403793334961,23.577829360961914
000000000123,0.015864361,35.55006790161133,0.014075365848839283,0.0002786077093333006,0.9886705875396729,21.122220993041992,22.8046875,23.80274200439453
000000000124,0.019353371,26.230432510375977,0.08439121395349503,0.002382081001996994,0.8053023815155029,30.676191329956055,28.37030601501465,24.054462432861328
000000000125,0.023123708,35.51506805419922,0.028649531304836273,0.00028086217935197055,0.959568440914154,23.003631591796875,26.31043243408203,23.033544540405273
000000000126,0.01892978,nan,nan,nan,nan,22.226993560791016,27.647018432617188,27.647018432617188
000000000127,0.035300188,25.605445861816406,0.05444645509123802,0.002750776708126068,0.8112351298332214,28.172748565673828,24.435487747192383,18.580589294433594
000000000128,0.004633815,nan,nan,nan,nan,35.89621353149414,27.259658813476562,27.259658813476562
000000000129,0.009188667,22.466588973999023,0.11326785385608673,0.005666842218488455,0.8175172805786133,25.109874725341797,25.209068298339844,25.526206970214844
000000000130,0.00077071966,32.12113952636719,0.023521680384874344,0.0006136008887551725,0.9486340880393982,29.824499130249023,29.818254470825195,21.462919235229492
000000000131,0.016124943,21.759756088256836,0.0676574558019638,0.006668440997600555,0.7530239224433899,27.650028228759766,27.12077522277832,27.84176254272461
000000000132,0.018584305,27.674646377563477,0.0868515819311142,0.0017081868136301637,0.7879742383956909,26.4348201751709,27.692115783691406,20.204530715942383
000000000133,0.16002253,15.017070770263672,0.16419073939323425,0.03149871155619621,0.792892336845398,24.252473831176758,22.813488006591797,16.70696258544922
000000000134,0.03839966,37.09132385253906,0.008739291690289974,0.0001953742903424427,0.9871116280555725,25.163734436035156,26.093706130981445,25.263002395629883
000000000135,0.01780332,26.155471801757812,0.09924134612083435,0.0024235539603978395,0.866748034954071,27.799623489379883,19.587303161621094,22.310483932495117
000000000136,0.09388183,29.58218002319336,0.021422937512397766,0.001100985798984766,0.9539493918418884,28.207666397094727,26.935976028442383,24.366300582885742
000000000137,0.032333303,nan,nan,nan,nan,30.54715347290039,32.335968017578125,32.335968017578125
000000000138,0.0147836115,21.211957931518555,0.1598183512687683,0.007564917206764221,0.6884238719940186,21.36432456970215,19.476869583129883,20.778608322143555
000000000139,0.083488196,15.635441780090332,0.2289765179157257,0.027318432927131653,0.6214607954025269,23.98699188232422,24.893226623535156,12.227730751037598
111000000000,0.091413595,22.64228630065918,0.06834447383880615,0.005442161113023758,0.8108330965042114,23.034351348876953,21.423274993896484,22.319232940673828
111000000001,0.022663431,25.531051635742188,0.0257037915289402,0.0027983023319393396,0.9547842741012573,29.083093643188477,26.002708435058594,22.43688201904297
111000000002,0.020164207,36.90425491333008,0.026503074914216995,0.00020397367188706994,0.9801600575447083,28.41004753112793,21.15790367126465,22.338966369628906
111000000003,0.017607203,31.088088989257812,0.05082564800977707,0.0007783786277286708,0.9104339480400085,22.989418029785156,22.12445831298828,23.779977798461914
111000000004,0.001880633,25.133953094482422,0.03468547761440277,0.0030662287026643753,0.8487584590911865,32.1263427734375,26.03864097595215,14.346349716186523
111000000005,0.0062344605,25.964834213256836,0.09239038079977036,0.002532307291403413,0.7955509424209595,26.28339195251465,28.60909080505371,13.162504196166992
111000000006,0.0047787786,25.020523071289062,0.018827248364686966,0.0031473692506551743,0.9517044425010681,28.649139404296875,25.94835090637207,19.896533966064453
111000000007,0.014311372,28.559419631958008,0.056785766035318375,0.0013933422742411494,0.9335918426513672,27.597352981567383,21.719999313354492,20.120738983154297
111000000008,0.0197381,34.87693405151367,0.004183055367320776,0.00032531682518310845,0.9857988357543945,29.069978713989258,23.896564483642578,25.77894401550293
111000000009,0.020473866,24.67820167541504,0.07948829233646393,0.0034054897259920835,0.8492292165756226,24.936857223510742,24.847925186157227,23.032642364501953
112000000000,0.014290587,24.8616943359375,0.06307963281869888,0.0032646034378558397,0.7831425070762634,26.799541473388672,26.017526626586914,27.365320205688477
112000000001,0.01315471,23.440366744995117,0.12162970006465912,0.004528591874986887,0.7416849732398987,20.155921936035156,19.54114532470703,18.282825469970703
112000000002,0.0024135448,25.15108299255371,0.01644306257367134,0.003054157830774784,0.949864387512207,27.244901657104492,21.531221389770508,12.944440841674805
112000000003,0.011992553,18.776371002197266,0.11174067854881287,0.013254482299089432,0.8358327746391296,22.28233528137207,9.045720100402832,21.5706729888916
112000000004,0.00861126,24.90534019470215,0.0442056879401207,0.0032319584861397743,0.870297372341156,25.950178146362305,22.90324592590332,13.526758193969727
112000000005,0.025197951,20.229995727539062,0.10369819402694702,0.009484192356467247,0.565852701663971,26.887958526611328,25.792831420898438,17.248498916625977
112000000006,0.011700148,25.154205322265625,0.03666914254426956,0.0030519634019583464,0.9084270596504211,26.056135177612305,21.393251419067383,24.114295959472656
112000000007,0.034063943,21.91659927368164,0.12235566973686218,0.006431913003325462,0.687593400478363,28.413888931274414,22.836416244506836,25.419965744018555
112000000008,0.06920298,18.097990036010742,0.1114596426486969,0.015495337545871735,0.8405799865722656,30.590932846069336,26.43161392211914,27.558494567871094
112000000009,0.022769405,19.009767532348633,0.11938995122909546,0.012560966424643993,0.6899204850196838,20.426563262939453,21.232177734375,18.34345817565918
113000000000,0.022924183,26.2343692779541,0.13998015224933624,0.0023799228947609663,0.7001729011535645,26.075979232788086,22.905838012695312,18.670963287353516
113000000001,0.042072874,33.24179458618164,0.016833189874887466,0.00047404583892785013,0.9886407256126404,26.199813842773438,23.31011962890625,23.05990982055664
113000000002,0.010266804,28.076221466064453,0.0825459361076355,0.0015573190758004785,0.8690047264099121,26.760330200195312,23.645389556884766,24.297626495361328
113000000003,0.01813743,26.323150634765625,0.07501189410686493,0.002331765601411462,0.9163556694984436,26.26559066772461,23.500932693481445,26.677507400512695
113000000004,0.013830675,22.816789627075195,0.10483032464981079,0.005227824207395315,0.7975690364837646,29.729450225830078,29.15877342224121,18.042539596557617
113000000005,0.0005646043,27.533065795898438,0.10824492573738098,0.0017647909699007869,0.9139277935028076,22.875774383544922,17.748620986938477,16.39745330810547
113000000006,0.009884917,25.027706146240234,0.07733876258134842,0.0031421666499227285,0.8748870491981506,28.35782814025879,26.429668426513672,15.257735252380371
113000000007,0.0139036905,27.2635555267334,0.05124146118760109,0.0018777783261612058,0.9166660308837891,26.642885208129883,22.486604690551758,18.571142196655273
113000000008,0.026450248,21.452938079833984,0.10861365497112274,0.007156591862440109,0.7342590689659119,26.083940505981445,20.78473472595215,17.080881118774414
113000000009,0.04975952,19.916170120239258,0.17397242784500122,0.010194900445640087,0.3412182033061981,27.51095199584961,29.072391510009766,19.6220645904541
114000000000,0.04336587,21.474472045898438,0.13877812027931213,0.007121189031749964,0.6303324103355408,30.991098403930664,31.867111206054688,18.716354370117188
114000000001,0.0076834657,26.208494186401367,0.04044061154127121,0.0023941455874592066,0.805631697177887,30.721172332763672,32.981788635253906,20.77387237548828
114000000002,0.008451114,27.854339599609375,0.0733284056186676,0.0016389507800340652,0.8561628460884094,26.985591888427734,23.35980987548828,21.112751007080078
114000000003,0.029512394,22.069725036621094,0.11684844642877579,0.006209081504493952,0.6877977252006531,26.532268524169922,25.048580169677734,23.145633697509766
114000000004,0.010509884,28.87383460998535,0.037498101592063904,0.0012960340827703476,0.9046609997749329,28.62176513671875,29.898239135742188,27.36048698425293
114000000005,0.024797576,27.299156188964844,0.06547543406486511,0.001862448058091104,0.8299859166145325,27.586503982543945,26.47320556640625,20.365982055664062
114000000006,0.02342278,24.303119659423828,0.12204250693321228,0.00371268461458385,0.8254018425941467,23.846227645874023,21.372055053710938,16.416160583496094
114000000007,0.014229789,26.79383087158203,0.04863238334655762,0.0020922652911394835,0.823829710483551,26.927757263183594,24.760866165161133,21.40393829345703
114000000008,0.010463474,26.007898330688477,0.07834267616271973,0.002507322235032916,0.8151342272758484,27.421871185302734,24.308103561401367,15.677727699279785
114000000009,0.031129267,21.35219383239746,0.12421002984046936,0.007324544247239828,0.7820173501968384,27.095233917236328,23.300138473510742,15.313228607177734
121000000000,0.014164896,25.546024322509766,0.11442588269710541,0.002788671525195241,0.764892041683197,24.73617935180664,32.93537521362305,17.405139923095703
121000000001,0.08048034,23.898712158203125,0.08217659592628479,0.004075011238455772,0.8465067148208618,25.636493682861328,24.100513458251953,25.7087345123291
121000000002,0.032266267,23.88714027404785,0.10999998450279236,0.0040858834981918335,0.6522091627120972,23.94671058654785,24.66668701171875,25.08111572265625
121000000003,0.0246849,23.01386260986328,0.07454611361026764,0.004995898809283972,0.6308849453926086,28.614906311035156,24.818784713745117,22.813203811645508
121000000004,0.008321166,25.1302490234375,0.05839565023779869,0.0030688464175909758,0.8697816729545593,28.24357795715332,25.666311264038086,20.030780792236328
121000000005,0.014210953,31.719009399414062,0.04718484729528427,0.0006731299799866974,0.9299588799476624,28.54863929748535,28.489503860473633,20.779382705688477
121000000006,0.028434055,27.79576873779297,0.05831971392035484,0.001661204150877893,0.8375194668769836,26.974824905395508,31.887399673461914,18.842660903930664
121000000007,0.05697257,21.192319869995117,0.11526107043027878,0.007599200587719679,0.8311337828636169,25.938457489013672,22.670635223388672,16.177051544189453
121000000008,0.029625248,23.23756217956543,0.07222439348697662,0.004745083395391703,0.7458086013793945,24.16783905029297,25.834156036376953,25.221723556518555
121000000009,0.037066154,23.90178680419922,0.10522833466529846,0.004072126932442188,0.8870348334312439,19.521427154541016,28.882503509521484,23.234249114990234
122000000000,0.040705245,19.890932083129883,0.09196767210960388,0.01025431603193283,0.8888170719146729,21.05377960205078,21.913820266723633,23.000816345214844
122000000001,0.015153848,26.463375091552734,0.05325526371598244,0.002257679356262088,0.8974846005439758,23.770915985107422,22.74992561340332,22.826082229614258
122000000002,0.00705547,29.68276596069336,0.03946438431739807,0.001075779553502798,0.9274223446846008,25.32474708557129,28.50541114807129,12.60511589050293
122000000003,0.0120394165,21.903377532958984,0.10855023562908173,0.006451521068811417,0.6977493166923523,25.92930793762207,27.72721290588379,15.47886848449707
122000000004,0.02329637,32.012977600097656,0.015584017150104046,0.0006290742312557995,0.9572821855545044,25.844669342041016,21.089262008666992,23.017866134643555
122000000005,0.055444248,20.852130889892578,0.16162388026714325,0.008218394592404366,0.7846434712409973,28.40479278564453,22.96672248840332,23.091733932495117
122000000006,0.046068367,24.78217315673828,0.11101634055376053,0.0033249312546104193,0.7865195870399475,29.633277893066406,26.428390502929688,21.51833724975586
122000000007,0.0111583285,25.284364700317383,0.0704633891582489,0.0029618525877594948,0.8008695840835571,30.50743293762207,22.648893356323242,7.325510025024414
122000000008,0.0072201346,28.099424362182617,0.06650476902723312,0.0015490209916606545,0.8627356290817261,26.113628387451172,21.187023162841797,14.041800498962402
122000000009,0.012388436,27.845796585083008,0.060415007174015045,0.001642178394831717,0.8722151517868042,22.5407772064209,22.890464782714844,19.24232292175293
123000000000,0.010879308,25.45890235900879,0.09029015153646469,0.0028451792895793915,0.8476598262786865,25.448280334472656,22.351329803466797,19.35929298400879
